  -1.7631999999999999e+02	  -2.8129999999999999e+01	   2.0090631825596145e+03	   1.0000000000000000e+00	   2.4000000000000000e+01	   5.9380854651200004e+00	   1.4100000000000000e+01	   1.0000000000000000e+00	   2.8000000000000000e+01	   4.5200000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7769000000000000e+02	  -3.1140000000000001e+01	   2.0091172270325976e+03	   2.0000000000000000e+00	   1.2000000000000000e+01	   5.8638946049499996e+00	   2.1699999999999999e+01	   1.8000000000000000e+01	   5.4000000000000000e+01	   3.1699999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7853999999999999e+02	  -3.0559999999999999e+01	   2.0091291685248605e+03	   2.0000000000000000e+00	   1.7000000000000000e+01	   5.8751516855499997e+00	   1.2100000000000000e+01	   3.0000000000000000e+00	   3.0000000000000000e+01	   5.8600000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7590000000000001e+02	  -2.7270000000000000e+01	   2.0091340065353882e+03	   2.0000000000000000e+00	   1.8000000000000000e+01	   6.9938865427400003e+00	   3.6500000000000000e+01	   2.1000000000000000e+01	   5.3000000000000000e+01	   5.0100000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7422999999999999e+02	  -2.3079999999999998e+01	   2.0092130477295789e+03	   3.0000000000000000e+00	   1.9000000000000000e+01	   7.6544044212899998e+00	   4.9100000000000001e+01	   1.8000000000000000e+01	   1.7000000000000000e+01	   5.3200000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.5199000000000001e+02	  -5.4500000000000002e+00	   2.0092273374143836e+03	   3.0000000000000000e+00	   2.4000000000000000e+01	   5.8278405360100001e+00	   4.6000000000000000e+01	   2.3000000000000000e+01	   2.8000000000000000e+01	   3.2700000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.4422000000000000e+02	  -3.3599999999999999e+00	   2.0092470226566463e+03	   4.0000000000000000e+00	   1.0000000000000000e+00	   6.4363862997999997e+00	   1.2000000000000000e+01	   3.0000000000000000e+00	   5.5000000000000000e+01	   6.5000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7752000000000001e+02	  -1.6250000000000000e+01	   2.0092848737379502e+03	   4.0000000000000000e+00	   1.4000000000000000e+01	   5.8894858464200004e+00	   1.2000000000000000e+01	   2.3000000000000000e+01	   2.9000000000000000e+01	   3.8200000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.5416999999999999e+02	  -6.7800000000000002e+00	   2.0092877538971334e+03	   4.0000000000000000e+00	   1.6000000000000000e+01	   5.8011605825399997e+00	   1.3100000000000000e+01	   0.0000000000000000e+00	   4.3000000000000000e+01	   2.6899999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6233000000000001e+02	  -1.0760000000000000e+01	   2.0093294579813546e+03	   5.0000000000000000e+00	   1.0000000000000000e+00	   5.9209719137899999e+00	   1.2900000000000000e+01	   6.0000000000000000e+00	   3.0000000000000000e+00	   6.9000000000000004e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7812000000000000e+02	  -3.1559999999999999e+01	   2.0093699656804922e+03	   5.0000000000000000e+00	   1.6000000000000000e+01	   6.5382216642900000e+00	   4.7700000000000003e+01	   0.0000000000000000e+00	   5.3000000000000000e+01	   5.7700000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7730000000000001e+02	  -3.1410000000000000e+01	   2.0093918914225012e+03	   5.0000000000000000e+00	   2.4000000000000000e+01	   5.8106442831900003e+00	   1.3699999999999999e+01	   0.0000000000000000e+00	   5.8000000000000000e+01	   7.9000000000000004e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6763999999999999e+02	  -1.7730000000000000e+01	   2.0094166993816591e+03	   6.0000000000000000e+00	   2.0000000000000000e+00	   6.3806456237600004e+00	   1.9800000000000001e+01	   2.0000000000000000e+00	   1.7000000000000000e+01	   1.1699999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6763000000000000e+02	  -1.7520000000000000e+01	   2.0094449474061389e+03	   6.0000000000000000e+00	   1.2000000000000000e+01	   5.9937348934100001e+00	   1.9500000000000000e+01	   9.0000000000000000e+00	   4.4000000000000000e+01	   2.1399999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6625999999999999e+02	  -4.5850000000000001e+01	   2.0095353174023339e+03	   7.0000000000000000e+00	   1.5000000000000000e+01	   7.8086023523300003e+00	   2.3500000000000000e+01	   9.0000000000000000e+00	   2.2000000000000000e+01	   4.9600000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.5061000000000001e+02	  -3.3100000000000001e+00	   2.0095365501902588e+03	   7.0000000000000000e+00	   1.5000000000000000e+01	   6.1823055779000002e+00	   1.2000000000000000e+01	   2.0000000000000000e+01	   1.0000000000000000e+01	   4.6799999999999997e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6768000000000001e+02	  -1.7379999999999999e+01	   2.0095390405631658e+03	   7.0000000000000000e+00	   1.6000000000000000e+01	   5.8024397648599999e+00	   2.2199999999999999e+01	   1.7000000000000000e+01	   5.9000000000000000e+01	   4.3200000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.5491999999999999e+02	  -6.7599999999999998e+00	   2.0095618388381533e+03	   7.0000000000000000e+00	   2.5000000000000000e+01	   5.9496744618199999e+00	   4.2100000000000001e+01	   1.0000000000000000e+00	   4.2000000000000000e+01	   2.9600000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6794000000000000e+02	  -1.7809999999999999e+01	   2.0095670121860730e+03	   7.0000000000000000e+00	   2.6000000000000000e+01	   5.8643484456100001e+00	   3.4600000000000001e+01	   2.3000000000000000e+01	   1.0000000000000000e+00	   3.6299999999999997e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3291999999999999e+02	  -4.1999999999999998e-01	   2.0095845788083461e+03	   8.0000000000000000e+00	   2.0000000000000000e+00	   6.0813458729500001e+00	   2.8300000000000001e+01	   8.0000000000000000e+00	   5.4000000000000000e+01	   3.7299999999999997e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6613000000000000e+02	  -4.5479999999999997e+01	   2.0095927545123034e+03	   8.0000000000000000e+00	   5.0000000000000000e+00	   6.1128816722800003e+00	   1.2000000000000000e+01	   8.0000000000000000e+00	   3.1000000000000000e+01	   4.6299999999999997e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6593000000000001e+02	  -1.1600000000000000e+01	   2.0096059487474631e+03	   8.0000000000000000e+00	   1.0000000000000000e+01	   6.5811243169899996e+00	   4.3600000000000001e+01	   4.0000000000000000e+00	   6.0000000000000000e+00	   3.9700000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7228000000000000e+02	  -1.5119999999999999e+01	   2.0096619704623288e+03	   8.0000000000000000e+00	   3.0000000000000000e+01	   6.6401999710900004e+00	   1.8300000000000001e+01	   1.4000000000000000e+01	   5.1000000000000000e+01	   4.0500000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.1070999999999999e+02	  -1.0340000000000000e+01	   2.0096840419742516e+03	   9.0000000000000000e+00	   7.0000000000000000e+00	   6.1821680667800001e+00	   3.5899999999999999e+01	   1.6000000000000000e+01	   1.2000000000000000e+01	   2.7699999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.5968000000000001e+02	  -5.2920000000000002e+01	   2.0097263691780822e+03	   9.0000000000000000e+00	   2.3000000000000000e+01	   6.0220960954300002e+00	   2.1199999999999999e+01	   2.0000000000000000e+00	   5.9000000000000000e+01	   3.8399999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7191000000000000e+02	  -1.5190000000000000e+01	   2.0097444985952561e+03	   9.0000000000000000e+00	   2.9000000000000000e+01	   8.1405244457699997e+00	   1.2000000000000000e+01	   1.7000000000000000e+01	   4.8000000000000000e+01	   2.7699999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7287000000000000e+02	  -1.5130000000000001e+01	   2.0097486561960934e+03	   1.0000000000000000e+01	   1.0000000000000000e+00	   5.8690104644999996e+00	   2.1600000000000001e+01	   6.0000000000000000e+00	   1.3000000000000000e+01	   4.1799999999999997e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7305000000000001e+02	  -1.6430000000000000e+01	   2.0097508139237696e+03	   1.0000000000000000e+01	   2.0000000000000000e+00	   6.1270328321900003e+00	   1.2000000000000000e+01	   1.0000000000000000e+00	   7.0000000000000000e+00	   4.7899999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.7468000000000001e+02	  -1.6850000000000001e+01	   2.0097524871638761e+03	   1.0000000000000000e+01	   2.0000000000000000e+00	   5.9813438265499999e+00	   1.5600000000000000e+01	   1.5000000000000000e+01	   4.7000000000000000e+01	   1.5199999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6627000000000001e+02	  -1.2640000000000001e+01	   2.0097669016108575e+03	   1.0000000000000000e+01	   7.0000000000000000e+00	   7.6350424460699999e+00	   4.6399999999999999e+01	   2.2000000000000000e+01	   3.0000000000000000e+00	   2.9199999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6605000000000001e+02	  -1.1840000000000000e+01	   2.0097669316336885e+03	   1.0000000000000000e+01	   7.0000000000000000e+00	   7.8411840143999996e+00	   4.3000000000000000e+01	   2.2000000000000000e+01	   1.9000000000000000e+01	   1.6000000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6641999999999999e+02	  -1.3000000000000000e+01	   2.0097670357845002e+03	   1.0000000000000000e+01	   7.0000000000000000e+00	   7.4183576666200004e+00	   4.6200000000000003e+01	   2.3000000000000000e+01	   1.4000000000000000e+01	   5.0000000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6611000000000001e+02	  -1.3070000000000000e+01	   2.0097680914764080e+03	   1.0000000000000000e+01	   8.0000000000000000e+00	   6.7530345274399997e+00	   1.2100000000000000e+01	   8.0000000000000000e+00	   2.8000000000000000e+01	   5.2799999999999997e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6615000000000001e+02	  -1.2869999999999999e+01	   2.0097695515442670e+03	   1.0000000000000000e+01	   8.0000000000000000e+00	   5.9226621092200000e+00	   1.3000000000000000e+01	   2.1000000000000000e+01	   1.6000000000000000e+01	   1.7500000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6653999999999999e+02	  -1.4150000000000000e+01	   2.0097742490867579e+03	   1.0000000000000000e+01	   1.0000000000000000e+01	   5.8695373611999999e+00	   2.5000000000000000e+01	   1.4000000000000000e+01	   2.5000000000000000e+01	   1.9199999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7258000000000001e+02	  -1.5550000000000001e+01	   2.0097748507324961e+03	   1.0000000000000000e+01	   1.0000000000000000e+01	   5.9675339553500004e+00	   1.8300000000000001e+01	   1.9000000000000000e+01	   4.1000000000000000e+01	   3.2700000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6999000000000001e+02	  -2.2030000000000001e+01	   2.0097757084252917e+03	   1.0000000000000000e+01	   1.1000000000000000e+01	   5.9916176652899997e+00	   2.3300000000000001e+01	   3.0000000000000000e+00	   1.2000000000000000e+01	   2.0899999999999999e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6631000000000000e+02	  -1.2369999999999999e+01	   2.0097791808092338e+03	   1.0000000000000000e+01	   1.2000000000000000e+01	   6.2006819017200003e+00	   5.1000000000000000e+01	   9.0000000000000000e+00	   3.7000000000000000e+01	   2.6000000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7459000000000000e+02	  -1.4880000000000001e+01	   2.0097856173896498e+03	   1.0000000000000000e+01	   1.4000000000000000e+01	   6.2547781796299997e+00	   1.2000000000000000e+01	   1.8000000000000000e+01	   0.0000000000000000e+00	   3.0000000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7194999999999999e+02	  -1.5359999999999999e+01	   2.0097998663178589e+03	   1.0000000000000000e+01	   1.9000000000000000e+01	   5.9718318520000002e+00	   3.2500000000000000e+01	   2.2000000000000000e+01	   4.9000000000000000e+01	   4.4200000000000003e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3416999999999999e+02	  -7.8000000000000003e-01	   2.0098095043537544e+03	   1.0000000000000000e+01	   2.3000000000000000e+01	   5.8198271674499997e+00	   1.6699999999999999e+01	   1.1000000000000000e+01	   1.5000000000000000e+01	   2.9300000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6594999999999999e+02	  -1.2199999999999999e+01	   2.0098099586536023e+03	   1.0000000000000000e+01	   2.3000000000000000e+01	   5.9578478228399998e+00	   1.7500000000000000e+01	   1.5000000000000000e+01	   1.4000000000000000e+01	   1.6100000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7477000000000001e+02	  -2.4219999999999999e+01	   2.0098368479832573e+03	   1.1000000000000000e+01	   2.0000000000000000e+00	   6.1350735603800004e+00	   1.2000000000000000e+01	   1.0000000000000000e+01	   4.7000000000000000e+01	   1.8000000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6036000000000001e+02	  -5.2219999999999999e+01	   2.0098449456335616e+03	   1.1000000000000000e+01	   5.0000000000000000e+00	   6.0235270521500004e+00	   2.2800000000000001e+01	   9.0000000000000000e+00	   4.3000000000000000e+01	   2.5500000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.1876000000000001e+02	  -8.2100000000000009e+00	   2.0098543033675799e+03	   1.1000000000000000e+01	   8.0000000000000000e+00	   6.6596094127800001e+00	   2.0199999999999999e+01	   1.9000000000000000e+01	   4.1000000000000000e+01	   5.1000000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7353999999999999e+02	  -2.0829999999999998e+01	   2.0098973504090563e+03	   1.1000000000000000e+01	   2.4000000000000000e+01	   6.7236337995600000e+00	   2.2699999999999999e+01	   1.2000000000000000e+01	   4.7000000000000000e+01	   2.2500000000000000e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.1889000000000000e+02	  -1.0619999999999999e+01	   2.0099075427226028e+03	   1.1000000000000000e+01	   2.8000000000000000e+01	   6.0618014971600003e+00	   1.2400000000000000e+01	   6.0000000000000000e+00	   4.0000000000000000e+00	   2.7300000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
  -1.7672999999999999e+02	  -2.9010000000000002e+01	   2.0099079173674531e+03	   1.1000000000000000e+01	   2.8000000000000000e+01	   5.9689736880700002e+00	   2.8600000000000001e+01	   9.0000000000000000e+00	   2.1000000000000000e+01	   2.2100000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.7081999999999999e+02	  -2.2309999999999999e+01	   2.0099381015442668e+03	   1.2000000000000000e+01	   9.0000000000000000e+00	   6.4394001876999996e+00	   5.6500000000000000e+01	   9.0000000000000000e+00	   4.6000000000000000e+01	   1.0300000000000001e+01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.5444999999999999e+02	  -6.1200000000000001e+00	   2.0099517011256976e+03	   1.2000000000000000e+01	   1.4000000000000000e+01	   5.9584441766199996e+00	   5.4399999999999999e+01	   8.0000000000000000e+00	   5.4000000000000000e+01	   6.7000000000000002e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
