-0.635263364833	146.170091
-0.545353947676	146.9836
-0.468990762275	149.892421
-0.403875116581	148.778422
-0.345504572196	141.590022
-0.340872749164	141.181135
-0.340872749164	131.032995
-0.288270044297	143.22598
-0.288450721937	147.648442
-0.252713552979	141.300985
-0.242920461689	146.249053
-0.211261804247	145.689369
-0.180971908732	140.922518
-0.176276999519	135.860255
-0.176276999519	143.034102
-0.151399274053	145.22158
-0.148326468044	130.199023
-0.123715584934	136.86295
-0.120643561149	138.079546
-0.0977547436773	139.026059
-0.0791542180578	135.991824
-0.0657303400883	130.050314
-0.0548344695017	137.997217
-0.0594963856896	135.741868
-0.0489280945955	140.613468
-0.0427426307421	142.929712
-0.0427426307421	141.311475
-0.0427426307421	136.384504
-0.0422293608674	139.104704
-0.0360109310786	133.55065
-0.0320859591786	134.750806
-0.0276946359198	143.006854
-0.0240507057505	132.643443
-0.0244319324985	130.98236
-0.0213884734163	135.80405
-0.0191671814782	137.653298
-0.0191671814782	140.405171
-0.0191671814782	124.310597
-0.0179496933133	139.388026
-0.0179496933133	132.807482
-0.0179496933133	143.01593
-0.0176667308231	135.42157
-0.0176667308231	134.278863
-0.0176629473858	129.798975
-0.0176667308231	131.733817
-0.0147719477069	126.654012
-0.0147719477069	130.385807
-0.0147719477069	137.511035
-0.0147719477069	132.269635
-0.0147719477069	131.726885
-0.0147719477069	138.947737
-0.0148844092937	126.128369
-0.0148844092937	124.207305
-0.0135268862008	134.181709
-0.0135268862008	123.305792
-0.0142802626522	122.496983
-0.0142802626522	126.387065
-0.0142802626522	135.605086
-0.0142802626522	128.660631
-0.0142802626522	131.531997
-0.0142802626522	132.527846
-0.0142802626522	133.693152
-0.0142802626522	129.357006
-0.0142802626522	119.547777
-0.0142447597922	119.998273
-0.0142451023877	125.118076
-0.0142451023877	119.663304
-0.0117636075773	128.610006
-0.0117636075773	125.099052
-0.0117636075773	128.595134
-0.0117636075773	134.111174
-0.011812805346	123.662428
-0.0113268112806	126.795101
-0.0113268112806	118.395761
-0.0116697102483	124.044698
-0.0116697102483	120.134667
-0.0116697102483	125.170989
-0.0116697102483	121.049298
-0.0116697102483	122.735585
-0.010409958234	118.261804
-0.010409958234	130.416191
-0.00997715988186	133.408514
-0.00997715988186	114.573474
-0.00997715988186	129.252099
-0.00997715988186	124.598243
-0.00997715988186	123.938101
-0.00997715988186	135.19798
-0.00997715988186	130.422003
-0.00997715988186	129.77266
-0.00997715988186	129.903266
-0.00997715988186	127.090525
-0.00997715988186	123.602077
-0.00997715988186	136.67396
-0.00949044967665	128.21076
-0.00997715988186	131.270863
-0.00997715988186	115.988976
-0.00997715988186	121.465317
-0.00997715988186	119.237778
-0.00997715988186	128.759424
-0.00997715988186	124.555725



