

0  	3.92819	-3661.03	-2647.11	-2596.1 	49.7391

1  	5.77446	-2961.31	-2600.31	-2537.55	28.5639

2  	7.6534 	-2851.04	-2541.34	-2495.6 	20.8923

3  	9.47259	-3396.44	-2503.37	-2456.15	60.9731

4  	11.3289	-3133.13	-2462.61	-2441.28	48.8534

5  	13.0902	-2690.16	-2444.19	-2426.85	18.4507

6  	14.9578	-2925.43	-2431.93	-2414.33	32.3637

7  	16.8284	-2654.49	-2417.22	-2394.78	18.2126

8  	18.6434	-2758.61	-2398.61	-2383.37	27.4756

9  	20.4052	-2712.14	-2388.04	-2367.51	31.1596

10 	22.1281	-2517.25	-2369.95	-2356.12	12.9161

11 	23.9761	-3659.21	-2362.72	-2348.36	65.2611

12 	25.787 	-2754.19	-2351.64	-2340.83	24.9523

13 	27.6414	-2577.62	-2345.12	-2328.28	23.7366

14 	29.4672	-2682.78	-2331.59	-2307.63	25.4471

15 	31.2818	-2411.39	-2309.83	-2303.41	10.7964

16 	33.0577	-2627.39	-2306.73	-2300.63	24.318 

17 	34.8611	-2548.77	-2304.15	-2290.31	22.4703

18 	36.633 	-2412.31	-2292.48	-2279.51	11.5231

19 	38.3981	-2822.29	-2284.79	-2276.25	35.091 

20 	40.135 	-2817.33	-2280.09	-2263.09	30.8391

21 	41.9065	-3435.72	-2270.95	-2258.54	67.5376

22 	43.6661	-2481.04	-2260.52	-2256.51	13.1294

23 	45.4722	-2972.47	-2261.76	-2248.58	43.17  

24 	47.2512	-3315.27	-2253.43	-2240.04	51.1956

25 	48.9611	-2392.18	-2242.47	-2235.68	13.5904

26 	50.6596	-2385.62	-2237.96	-2232.71	13.4968

27 	52.4149	-2425.99	-2235.77	-2225.63	17.4706

28 	54.1325	-2471.25	-2228.48	-2219.91	18.4376

29 	55.8643	-2305.35	-2222.01	-2213.61	9.57172

30 	57.5528	-2393.3 	-2215.29	-2209.29	11.0726

31 	59.2354	-2457.32	-2211.85	-2205.67	16.2637

32 	60.8987	-2397.15	-2207.64	-2196.03	13.2058

33 	62.6605	-2367.29	-2198.93	-2193.75	13.8232

34 	64.3122	-2398.78	-2196.75	-2190.19	17.7344

35 	66.052 	-2270.04	-2191.77	-2184.29	8.17116

36 	67.7129	-2357.08	-2186.13	-2177.15	11.9184

37 	69.3965	-2245.8 	-2178.21	-2174.93	5.64415

38 	71.0528	-2270.34	-2176.76	-2173.41	8.51696

39 	72.7298	-2350.15	-2176.04	-2168.75	13.9021

40 	74.3935	-2264.09	-2170.25	-2166.57	7.69817

41 	76.1325	-2422.42	-2168.48	-2163.25	14.2282

42 	77.8541	-2321.12	-2165.45	-2161.4 	12.9278

43 	79.5111	-2751.02	-2168.63	-2157.36	47.7046

44 	81.1105	-2305.09	-2158.5 	-2153.8 	8.46349

45 	82.7185	-2256.93	-2155.37	-2152.06	8.87713

46 	84.2671	-2278.98	-2153.94	-2149.51	11.1313

47 	85.9164	-2211.62	-2150.8 	-2148.04	5.92997

48 	87.4997	-2300.38	-2148.88	-2145.7 	7.93135

49 	89.2171	-2196.44	-2146.95	-2143.29	5.55804

50 	90.8772	-2278.39	-2145.36	-2140.84	10.531 

51 	92.5158	-2283.02	-2142.78	-2139.44	10.2169

52 	94.2155	-2174.63	-2140.42	-2136.4 	4.25398

53 	95.8283	-2258.09	-2138.04	-2135.2 	10.117 

54 	97.4639	-2235.19	-2135.86	-2134.98	5.46862

55 	99.0442	-2221.04	-2136.23	-2134.98	6.74239

56 	100.691	-2239.79	-2137.37	-2134.98	11.3438

57 	102.333	-2748.33	-2139.25	-2131.48	36.4244

58 	103.907	-2162.41	-2132.26	-2130.66	3.59343

59 	105.554	-2247.38	-2132.14	-2128.44	7.6836 

60 	107.142	-2256.4 	-2130.68	-2126.69	12.3705

61 	108.759	-2225.34	-2128.13	-2125.69	7.29203

62 	110.405	-2223.93	-2127.8 	-2125.69	10.2176

63 	111.988	-2182.29	-2127.09	-2122.9 	6.0545 

64 	113.502	-2224.26	-2124.12	-2120.8 	7.57862

65 	115.096	-2181.25	-2122.12	-2118.7 	6.10597

66 	116.644	-2178.64	-2119.64	-2116.75	4.88372

67 	118.223	-2174.32	-2118   	-2114.36	5.64785

68 	119.803	-2217.51	-2115.52	-2113.17	6.36708

69 	121.378	-2295.76	-2114.45	-2113.17	10.4633

70 	122.911	-2177.29	-2113.98	-2112.52	4.42082

71 	124.473	-2248.19	-2113.74	-2112.52	8.14484

72 	125.979	-2154.57	-2113.4 	-2112.05	4.33544

73 	127.48 	-2162.47	-2113.24	-2111.35	5.12184

74 	129.005	-2190.36	-2113.11	-2110.65	8.00977

75 	130.49 	-2206.65	-2111.96	-2109.95	7.72333

76 	132.026	-2221.29	-2111.47	-2109.55	7.72851

77 	133.59 	-2234.47	-2111.05	-2108.85	8.21714

78 	135.157	-2294.78	-2110.71	-2106.53	12.479 

79 	136.659	-2189.86	-2107.88	-2105.93	7.70037

80 	138.2  	-2221.95	-2106.97	-2105.16	6.94793

81 	139.751	-2653.72	-2108.46	-2104.46	28.4882

82 	141.272	-2156.81	-2105.23	-2103.55	4.30826

83 	142.767	-2140.75	-2104.23	-2103.36	3.36711

84 	144.29 	-2155.81	-2104.38	-2103.31	4.75745

85 	145.805	-2492.17	-2105.72	-2103.12	22.7174

86 	147.262	-2141.73	-2103.98	-2103.12	3.99157

87 	148.73 	-2226.22	-2104.67	-2102.42	9.23359

88 	150.26 	-2332.06	-2104.45	-2102.13	13.0188

89 	151.722	-2148.4 	-2103.02	-2101.43	4.3758 

90 	153.206	-2193.24	-2102.43	-2099.64	5.83581

91 	154.603	-2206.28	-2100.92	-2099.64	6.64688

92 	156.004	-2199.87	-2101.2 	-2099.48	8.05833

93 	157.426	-2137.37	-2100.13	-2098.08	3.54803

94 	158.858	-2213.55	-2099.54	-2096.29	8.63914

95 	160.213	-2177.6 	-2097.34	-2096.19	6.63803

96 	161.636	-2138.1 	-2097.04	-2095.49	4.28763

97 	163.009	-2113.18	-2096.07	-2094.92	2.38416

98 	164.414	-2195.27	-2096.22	-2094.68	7.24132

99 	165.795	-2118   	-2095.27	-2093.53	2.66515

0  	169.618	-3491.96	-2811.02	-2753.72	57.0618

1  	171.466	-3050.56	-2757.4 	-2704.01	20.86  

2  	173.323	-3731.08	-2711.17	-2658.63	60.5411

3  	175.167	-5186.18	-2674.98	-2631.22	139.329

4  	177.035	-2828.35	-2634.39	-2602.76	19.1625

5  	178.887	-2810.59	-2606.59	-2574.58	22.3431

