SEGMENT
32.6646 -117.1629
32.6663 -117.1643
32.6678 -117.1657
32.6700 -117.1678
32.6710 -117.1687
32.6719 -117.1700
32.6729 -117.1712
32.6737 -117.1723
32.6743 -117.1733
32.6755 -117.1749
32.6764 -117.1760
32.6780 -117.1776
32.6795 -117.1793
32.6802 -117.1795
32.6802 -117.1787
32.6803 -117.1784
32.6811 -117.1788
32.6818 -117.1792
32.6828 -117.1797
32.6826 -117.1806
32.6827 -117.1813
32.6836 -117.1830
32.6846 -117.1849
32.6852 -117.1866
32.6871 -117.1896
32.6882 -117.1930
32.6884 -117.1953
32.6885 -117.1972
32.6885 -117.1988
32.6889 -117.2003
32.6889 -117.2029
32.6892 -117.2051
32.6888 -117.2077
32.6883 -117.2095
32.6880 -117.2121
32.6873 -117.2139
32.6866 -117.2158
32.6860 -117.2176
32.6851 -117.2194
32.6843 -117.2211
32.6839 -117.2223
32.6834 -117.2230
32.6842 -117.2230
32.6849 -117.2230
32.6858 -117.2233
32.6857 -117.2243
32.6866 -117.2254
32.6879 -117.2262
32.6892 -117.2265
32.6904 -117.2268
32.6921 -117.2265
32.6941 -117.2265
32.6958 -117.2265
32.6974 -117.2263
32.6983 -117.2262
32.6993 -117.2259
32.7004 -117.2253
32.7015 -117.2248
32.7028 -117.2245
32.7039 -117.2243
32.7045 -117.2233
32.7055 -117.2225
32.7063 -117.2214
32.7072 -117.2203
32.7080 -117.2192
32.7088 -117.2185
32.7096 -117.2178
32.7105 -117.2170
32.7120 -117.2162
32.7121 -117.2141
32.7127 -117.2129
32.7133 -117.2115
32.7137 -117.2100
32.7140 -117.2084
32.7142 -117.2068
32.7147 -117.2054
32.7147 -117.2038
32.7152 -117.2024
32.7155 -117.2009
32.7155 -117.1994
32.7155 -117.1980
32.7155 -117.1964
32.7156 -117.1955
32.7157 -117.1946
32.7151 -117.1932
32.7148 -117.1924
32.7145 -117.1917
32.7141 -117.1910
32.7141 -117.1898
32.7142 -117.1890
32.7136 -117.1880
32.7132 -117.1872
32.7129 -117.1865
32.7122 -117.1858
32.7114 -117.1857
32.7109 -117.1863
32.7112 -117.1871
32.7116 -117.1879
32.7116 -117.1885
32.7106 -117.1886
32.7094 -117.1888
32.7085 -117.1889
32.7080 -117.1893
32.7077 -117.1884
32.7071 -117.1871
32.7069 -117.1859
32.7066 -117.1847
32.7059 -117.1830
32.7058 -117.1819
32.7055 -117.1804
32.7049 -117.1802
32.7038 -117.1797
32.7033 -117.1784
32.7032 -117.1772
32.7031 -117.1759
32.7028 -117.1741
32.7019 -117.1723
32.7011 -117.1705
32.7005 -117.1689
32.6998 -117.1675
32.6992 -117.1659
32.6982 -117.1644
32.6972 -117.1635
32.6960 -117.1626
32.6949 -117.1624
32.6932 -117.1623
32.6922 -117.1633
32.6919 -117.1646
32.6912 -117.1661
32.6906 -117.1668
32.6899 -117.1672
32.6886 -117.1668
32.6872 -117.1663
32.6862 -117.1659
32.6847 -117.1658
32.6835 -117.1657
32.6819 -117.1650
32.6808 -117.1653
32.6800 -117.1654
32.6795 -117.1659
32.6795 -117.1664
32.6798 -117.1679
32.6804 -117.1693
32.6811 -117.1701
32.6822 -117.1705
32.6831 -117.1707
32.6833 -117.1719
32.6821 -117.1720
32.6809 -117.1711
32.6802 -117.1702
32.6795 -117.1694
32.6788 -117.1683
32.6776 -117.1668
32.6759 -117.1650
32.6756 -117.1636
32.6763 -117.1622
32.6778 -117.1610
32.6787 -117.1601
32.6796 -117.1589
32.6801 -117.1579
32.6806 -117.1570
32.6810 -117.1560
32.6812 -117.1552
32.6806 -117.1545
32.6799 -117.1535
32.6792 -117.1526
32.6782 -117.1525
32.6772 -117.1530
32.6764 -117.1542
32.6758 -117.1553
32.6751 -117.1564
32.6741 -117.1572
32.6731 -117.1580
32.6716 -117.1588
32.6708 -117.1596
32.6706 -117.1590
32.6692 -117.1577
32.6686 -117.1568
32.6680 -117.1562
32.6669 -117.1559
32.6662 -117.1553
32.6655 -117.1544
32.6643 -117.1537
32.6631 -117.1532
32.6624 -117.1525
32.6612 -117.1513
32.6602 -117.1506
32.6588 -117.1496
32.6576 -117.1495
32.6561 -117.1490
32.6551 -117.1485
32.6538 -117.1475
32.6529 -117.1466
32.6524 -117.1452
32.6524 -117.1438
32.6511 -117.1431
32.6502 -117.1426
32.6487 -117.1419
32.6468 -117.1407
32.6454 -117.1400
32.6443 -117.1394
32.6430 -117.1389
32.6415 -117.1384
32.6403 -117.1378
32.6386 -117.1369
32.6375 -117.1373
32.6363 -117.1366
32.6350 -117.1361
32.6339 -117.1357
32.6330 -117.1352
32.6322 -117.1346
32.6310 -117.1340
32.6304 -117.1332
32.6306 -117.1320
32.6308 -117.1311
32.6310 -117.1304
32.6308 -117.1297
32.6302 -117.1294
32.6296 -117.1301
32.6292 -117.1304
32.6284 -117.1305
32.6273 -117.1305
32.6265 -117.1304
32.6250 -117.1301
32.6241 -117.1298
32.6225 -117.1296
32.6216 -117.1286
32.6213 -117.1279
32.6207 -117.1268
32.6196 -117.1267
32.6190 -117.1272
32.6182 -117.1276
32.6166 -117.1279
32.6161 -117.1284
32.6147 -117.1285
32.6136 -117.1283
32.6127 -117.1279
32.6119 -117.1277
32.6110 -117.1272
32.6101 -117.1265
32.6093 -117.1258
32.6086 -117.1247
32.6077 -117.1239
32.6069 -117.1230
32.6058 -117.1219
32.6053 -117.1213
32.6041 -117.1205
32.6031 -117.1199
32.6029 -117.1191
32.6028 -117.1181
32.6029 -117.1168
32.6030 -117.1155
32.6031 -117.1149
32.6021 -117.1144
32.6008 -117.1141
32.5999 -117.1137
32.6006 -117.1125
32.6012 -117.1111
32.6019 -117.1096
32.6026 -117.1083
32.6030 -117.1071
32.6035 -117.1061
32.6045 -117.1050
32.6054 -117.1037
32.6063 -117.1026
32.6077 -117.1019
32.6089 -117.1011
32.6100 -117.1005
32.6109 -117.0999
32.6120 -117.0994
32.6130 -117.0989
32.6134 -117.0972
32.6137 -117.0962
32.6144 -117.0956
32.6152 -117.0951
32.6160 -117.0944
32.6169 -117.0943
32.6180 -117.0945
32.6194 -117.0953
32.6200 -117.0951
32.6218 -117.0960
32.6233 -117.0968
32.6239 -117.0968
32.6250 -117.0972
32.6267 -117.0974
32.6282 -117.0982
32.6291 -117.0987
32.6299 -117.0994
32.6312 -117.0999
32.6317 -117.1012
32.6323 -117.1023
32.6323 -117.1031
32.6324 -117.1043
32.6333 -117.1048
32.6341 -117.1052
32.6350 -117.1059
32.6361 -117.1068
32.6370 -117.1075
32.6373 -117.1083
32.6378 -117.1095
32.6382 -117.1104
32.6384 -117.1111
32.6386 -117.1121
32.6393 -117.1127
32.6402 -117.1132
32.6409 -117.1132
32.6417 -117.1131
32.6423 -117.1129
32.6433 -117.1128
32.6448 -117.1129
32.6458 -117.1133
32.6467 -117.1131
32.6470 -117.1128
32.6479 -117.1128
32.6478 -117.1114
32.6477 -117.1105
32.6476 -117.1096
32.6482 -117.1088
32.6486 -117.1083
32.6491 -117.1091
32.6498 -117.1095
32.6497 -117.1108
32.6496 -117.1118
32.6495 -117.1128
32.6495 -117.1139
32.6498 -117.1148
32.6507 -117.1153
32.6515 -117.1151
32.6519 -117.1152
32.6527 -117.1155
32.6530 -117.1155
32.6542 -117.1160
32.6556 -117.1164
32.6567 -117.1166
32.6575 -117.1167
32.6597 -117.1169
32.6609 -117.1174
32.6616 -117.1175
32.6626 -117.1175
32.6640 -117.1176
32.6651 -117.1179
32.6673 -117.1181
32.6688 -117.1181
32.6686 -117.1196
32.6688 -117.1205
32.6688 -117.1211
32.6699 -117.1216
32.6705 -117.1216
32.6705 -117.1201
32.6710 -117.1194
32.6713 -117.1184
32.6719 -117.1171
32.6725 -117.1160
32.6732 -117.1151
32.6737 -117.1145
32.6738 -117.1155
32.6736 -117.1166
32.6730 -117.1176
32.6744 -117.1181
32.6752 -117.1191
32.6758 -117.1197
32.6768 -117.1205
32.6778 -117.1214
32.6787 -117.1220
32.6799 -117.1236
32.6806 -117.1243
32.6817 -117.1253
32.6829 -117.1260
32.6841 -117.1267
32.6845 -117.1272
32.6844 -117.1281
32.6846 -117.1291
32.6856 -117.1297
32.6862 -117.1303
32.6868 -117.1310
32.6878 -117.1318
32.6875 -117.1307
32.6879 -117.1301
32.6882 -117.1292
32.6887 -117.1286
32.6888 -117.1303
32.6887 -117.1318
32.6887 -117.1329
32.6883 -117.1341
32.6881 -117.1351
32.6874 -117.1362
32.6870 -117.1370
32.6874 -117.1376
32.6875 -117.1383
32.6886 -117.1373
32.6889 -117.1363
32.6892 -117.1361
32.6895 -117.1371
32.6900 -117.1379
32.6902 -117.1390
32.6903 -117.1401
32.6907 -117.1410
32.6913 -117.1416
32.6920 -117.1420
32.6926 -117.1433
32.6934 -117.1443
32.6940 -117.1452
32.6948 -117.1465
32.6953 -117.1477
32.6960 -117.1490
32.6967 -117.1500
32.6970 -117.1506
32.6974 -117.1510
32.6983 -117.1520
32.6989 -117.1531
32.6997 -117.1545
32.7008 -117.1555
32.7020 -117.1564
32.7031 -117.1578
32.7046 -117.1590
32.7052 -117.1600
32.7057 -117.1615
32.7065 -117.1626
32.7073 -117.1636
32.7080 -117.1645
32.7084 -117.1651
32.7084 -117.1657
32.7085 -117.1672
32.7082 -117.1683
32.7084 -117.1691
32.7091 -117.1696
32.7099 -117.1704
32.7113 -117.1713
32.7129 -117.1719
32.7141 -117.1721
32.7150 -117.1723
32.7162 -117.1724
32.7171 -117.1726
32.7179 -117.1726
32.7187 -117.1727
32.7194 -117.1727
32.7206 -117.1729
32.7210 -117.1730
32.7220 -117.1728
32.7226 -117.1727
32.7235 -117.1725
32.7254 -117.1724
32.7259 -117.1731
32.7265 -117.1740
32.7273 -117.1751
32.7274 -117.1771
32.7269 -117.1780
32.7262 -117.1792
32.7258 -117.1799
32.7262 -117.1808
32.7266 -117.1818
32.7270 -117.1828
32.7271 -117.1837
32.7280 -117.1841
32.7274 -117.1855
32.7268 -117.1871
32.7267 -117.1885
32.7269 -117.1904
32.7272 -117.1920
32.7274 -117.1940
32.7277 -117.1959
32.7276 -117.1982
32.7278 -117.1994
32.7279 -117.2006
32.7280 -117.2022
32.7276 -117.2047
32.7276 -117.2061
32.7276 -117.2071
32.7276 -117.2084
32.7272 -117.2100
32.7271 -117.2109
32.7282 -117.2119
32.7289 -117.2119
32.7307 -117.2116
32.7322 -117.2112
32.7328 -117.2105
32.7335 -117.2098
32.7341 -117.2088
32.7354 -117.2079
32.7364 -117.2063
32.7374 -117.2056
32.7384 -117.2055
32.7397 -117.2056
32.7405 -117.2067
32.7400 -117.2073
32.7387 -117.2071
32.7381 -117.2073
32.7366 -117.2085
32.7353 -117.2101
32.7341 -117.2114
32.7336 -117.2120
32.7326 -117.2127
32.7316 -117.2133
32.7307 -117.2134
32.7296 -117.2137
32.7287 -117.2139
32.7280 -117.2142
32.7269 -117.2148
32.7260 -117.2148
32.7249 -117.2146
32.7241 -117.2148
32.7234 -117.2154
32.7229 -117.2160
32.7227 -117.2167
32.7229 -117.2179
32.7233 -117.2189
32.7239 -117.2196
32.7244 -117.2208
32.7249 -117.2218
32.7251 -117.2227
32.7250 -117.2236
32.7243 -117.2252
32.7238 -117.2257
32.7232 -117.2260
32.7227 -117.2261
32.7211 -117.2254
32.7207 -117.2245
32.7203 -117.2236
32.7197 -117.2229
32.7196 -117.2217
32.7197 -117.2209
32.7203 -117.2198
32.7204 -117.2193
32.7202 -117.2190
32.7189 -117.2191
32.7184 -117.2197
32.7178 -117.2206
32.7171 -117.2211
32.7167 -117.2216
32.7157 -117.2221
32.7149 -117.2235
32.7143 -117.2243
32.7138 -117.2251
32.7131 -117.2259
32.7126 -117.2265
32.7118 -117.2272
32.7112 -117.2278
32.7107 -117.2285
32.7100 -117.2290
32.7096 -117.2296
32.7091 -117.2301
32.7087 -117.2305
32.7082 -117.2310
32.7082 -117.2318
32.7080 -117.2327
32.7079 -117.2335
32.7081 -117.2338
32.7090 -117.2338
32.7096 -117.2332
32.7098 -117.2326
32.7098 -117.2319
32.7104 -117.2311
32.7112 -117.2306
32.7120 -117.2299
32.7126 -117.2294
32.7131 -117.2287
32.7139 -117.2280
32.7145 -117.2271
32.7154 -117.2262
32.7165 -117.2253
32.7171 -117.2239
32.7178 -117.2232
32.7184 -117.2239
32.7189 -117.2245
32.7194 -117.2255
32.7197 -117.2266
32.7192 -117.2278
32.7188 -117.2291
32.7189 -117.2301
32.7188 -117.2312
32.7185 -117.2321
32.7182 -117.2329
32.7173 -117.2336
32.7166 -117.2340
32.7152 -117.2344
32.7152 -117.2337
32.7160 -117.2328
32.7158 -117.2321
32.7151 -117.2325
32.7146 -117.2329
32.7136 -117.2336
32.7130 -117.2342
32.7122 -117.2350
32.7112 -117.2358
32.7103 -117.2357
32.7090 -117.2357
32.7078 -117.2356
32.7063 -117.2354
32.7056 -117.2355
32.7042 -117.2355
32.7033 -117.2365
32.7028 -117.2368
32.7012 -117.2374
32.7000 -117.2383
32.6989 -117.2386
32.6976 -117.2387
32.6964 -117.2386
32.6955 -117.2386
32.6933 -117.2383
32.6922 -117.2383
32.6902 -117.2380
32.6890 -117.2377
32.6880 -117.2366
32.6874 -117.2355
32.6870 -117.2345
32.6871 -117.2334
32.6868 -117.2324
32.6864 -117.2318
32.6853 -117.2327
32.6850 -117.2334
32.6841 -117.2345
32.6834 -117.2358
32.6827 -117.2369
32.6814 -117.2370
32.6803 -117.2369
32.6799 -117.2364
32.6786 -117.2366
32.6775 -117.2363
32.6769 -117.2360
32.6756 -117.2358
32.6744 -117.2355
32.6735 -117.2350
32.6726 -117.2349
32.6713 -117.2349
32.6706 -117.2357
32.6697 -117.2359
32.6686 -117.2359
32.6676 -117.2364
32.6668 -117.2369
32.6653 -117.2400
32.6649 -117.2412
32.6648 -117.2427
32.6651 -117.2434
32.6661 -117.2441
32.6667 -117.2449
32.6673 -117.2453
32.6683 -117.2446
32.6695 -117.2449
32.6699 -117.2451
32.6708 -117.2450
32.6721 -117.2448
32.6730 -117.2453
32.6739 -117.2457
32.6750 -117.2463
32.6763 -117.2466
32.6780 -117.2472
32.6795 -117.2475
32.6802 -117.2477
32.6813 -117.2482
32.6832 -117.2487
32.6844 -117.2490
32.6851 -117.2491
32.6858 -117.2496
32.6864 -117.2497
32.6873 -117.2497
32.6883 -117.2497
32.6892 -117.2500
32.6905 -117.2508
32.6917 -117.2516
32.6922 -117.2522
32.6931 -117.2522
32.6943 -117.2524
32.6947 -117.2532
32.6952 -117.2537
32.6961 -117.2533
32.6967 -117.2537
32.6975 -117.2541
32.6986 -117.2545
32.6992 -117.2549
32.6996 -117.2543
32.7006 -117.2543
32.7013 -117.2544
32.7028 -117.2547
32.7035 -117.2548
32.7043 -117.2549
32.7047 -117.2546
32.7057 -117.2544
32.7066 -117.2545
32.7076 -117.2544
32.7090 -117.2544
32.7100 -117.2547
32.7110 -117.2556
32.7123 -117.2556
32.7132 -117.2555
32.7156 -117.2562
32.7162 -117.2553
32.7170 -117.2552
32.7182 -117.2556
32.7197 -117.2561
32.7205 -117.2563
32.7215 -117.2564
32.7223 -117.2564
32.7234 -117.2565
32.7238 -117.2568
32.7242 -117.2570
32.7247 -117.2573
32.7254 -117.2580
32.7263 -117.2580
32.7266 -117.2572
32.7269 -117.2565
32.7274 -117.2560
32.7282 -117.2556
32.7295 -117.2559
32.7307 -117.2558
32.7316 -117.2559
32.7324 -117.2560
32.7337 -117.2562
32.7342 -117.2558
32.7346 -117.2554
32.7371 -117.2544
32.7387 -117.2537
32.7401 -117.2537
32.7411 -117.2538
32.7426 -117.2538
32.7432 -117.2542
32.7439 -117.2547
32.7447 -117.2546
32.7453 -117.2543
32.7467 -117.2542
32.7475 -117.2533
32.7479 -117.2527
32.7487 -117.2526
32.7497 -117.2524
32.7509 -117.2521
32.7516 -117.2514
32.7521 -117.2510
32.7534 -117.2496
32.7538 -117.2488
32.7553 -117.2477
32.7562 -117.2463
32.7568 -117.2450
32.7579 -117.2440
32.7588 -117.2428
32.7596 -117.2418
32.7601 -117.2413
32.7611 -117.2408
32.7617 -117.2404
32.7620 -117.2398
32.7629 -117.2392
32.7635 -117.2385
32.7640 -117.2382
32.7642 -117.2383
32.7643 -117.2390
32.7637 -117.2396
32.7634 -117.2400
32.7633 -117.2409
32.7641 -117.2413
32.7648 -117.2411
32.7655 -117.2410
32.7663 -117.2408
32.7671 -117.2402
32.7675 -117.2395
32.7678 -117.2387
32.7681 -117.2381
32.7684 -117.2374
32.7685 -117.2366
32.7683 -117.2359
32.7671 -117.2353
32.7667 -117.2349
32.7668 -117.2343
32.7672 -117.2338
32.7682 -117.2339
32.7686 -117.2337
32.7686 -117.2330
32.7681 -117.2325
32.7672 -117.2319
32.7670 -117.2313
32.7672 -117.2307
32.7677 -117.2303
32.7681 -117.2300
32.7685 -117.2299
32.7690 -117.2299
32.7699 -117.2303
32.7709 -117.2306
32.7714 -117.2306
32.7723 -117.2301
32.7727 -117.2294
32.7732 -117.2286
32.7738 -117.2282
32.7740 -117.2276
32.7733 -117.2271
32.7726 -117.2266
32.7719 -117.2260
32.7710 -117.2251
32.7706 -117.2243
32.7701 -117.2234
32.7706 -117.2228
32.7710 -117.2228
32.7715 -117.2228
32.7723 -117.2235
32.7731 -117.2244
32.7735 -117.2250
32.7744 -117.2256
32.7745 -117.2256
32.7753 -117.2255
32.7750 -117.2248
32.7751 -117.2244
32.7753 -117.2241
32.7762 -117.2246
32.7770 -117.2251
32.7774 -117.2247
32.7779 -117.2245
32.7783 -117.2241
32.7787 -117.2235
32.7787 -117.2231
32.7783 -117.2227
32.7782 -117.2224
32.7782 -117.2220
32.7781 -117.2213
32.7781 -117.2209
32.7779 -117.2203
32.7772 -117.2203
32.7765 -117.2204
32.7756 -117.2204
32.7750 -117.2202
32.7745 -117.2199
32.7741 -117.2196
32.7731 -117.2193
32.7720 -117.2187
32.7716 -117.2182
32.7715 -117.2177
32.7725 -117.2175
32.7739 -117.2179
32.7742 -117.2182
32.7749 -117.2184
32.7754 -117.2183
32.7759 -117.2182
32.7762 -117.2181
32.7766 -117.2179
32.7771 -117.2177
32.7776 -117.2162
32.7776 -117.2154
32.7781 -117.2148
32.7783 -117.2144
32.7781 -117.2138
32.7777 -117.2135
32.7769 -117.2130
32.7764 -117.2124
32.7761 -117.2119
32.7760 -117.2114
32.7763 -117.2111
32.7768 -117.2105
32.7785 -117.2104
32.7798 -117.2100
32.7814 -117.2099
32.7824 -117.2097
32.7836 -117.2095
32.7845 -117.2091
32.7853 -117.2087
32.7861 -117.2085
32.7869 -117.2083
32.7876 -117.2080
32.7891 -117.2081
32.7896 -117.2082
32.7907 -117.2085
32.7920 -117.2088
32.7931 -117.2092
32.7940 -117.2095
32.7952 -117.2099
32.7960 -117.2101
32.7970 -117.2109
32.7973 -117.2119
32.7975 -117.2125
32.7976 -117.2134
32.7975 -117.2151
32.7966 -117.2151
32.7963 -117.2149
32.7960 -117.2141
32.7956 -117.2130
32.7957 -117.2121
32.7954 -117.2114
32.7949 -117.2112
32.7944 -117.2115
32.7939 -117.2123
32.7937 -117.2130
32.7933 -117.2137
32.7932 -117.2144
32.7930 -117.2152
32.7930 -117.2160
32.7932 -117.2168
32.7935 -117.2173
32.7940 -117.2181
32.7943 -117.2188
32.7948 -117.2189
32.7956 -117.2188
32.7963 -117.2184
32.7970 -117.2189
32.7974 -117.2198
32.7966 -117.2206
32.7958 -117.2210
32.7956 -117.2222
32.7951 -117.2232
32.7947 -117.2250
32.7946 -117.2260
32.7943 -117.2266
32.7930 -117.2263
32.7922 -117.2262
32.7918 -117.2262
32.7911 -117.2264
32.7913 -117.2273
32.7917 -117.2284
32.7917 -117.2289
32.7916 -117.2299
32.7915 -117.2303
32.7908 -117.2310
32.7901 -117.2318
32.7896 -117.2323
32.7891 -117.2326
32.7885 -117.2331
32.7875 -117.2330
32.7864 -117.2327
32.7858 -117.2326
32.7847 -117.2323
32.7842 -117.2323
32.7832 -117.2323
32.7825 -117.2324
32.7816 -117.2329
32.7804 -117.2335
32.7803 -117.2340
32.7801 -117.2346
32.7803 -117.2354
32.7808 -117.2360
32.7810 -117.2366
32.7817 -117.2373
32.7825 -117.2383
32.7829 -117.2384
32.7837 -117.2385
32.7845 -117.2387
32.7860 -117.2389
32.7869 -117.2390
32.7879 -117.2395
32.7884 -117.2398
32.7892 -117.2403
32.7900 -117.2408
32.7906 -117.2417
32.7919 -117.2432
32.7919 -117.2436
32.7921 -117.2440
32.7923 -117.2449
32.7923 -117.2458
32.7923 -117.2465
32.7920 -117.2470
32.7915 -117.2480
32.7913 -117.2486
32.7907 -117.2496
32.7898 -117.2501
32.7891 -117.2505
32.7887 -117.2507
32.7879 -117.2505
32.7871 -117.2504
32.7863 -117.2502
32.7855 -117.2501
32.7849 -117.2500
32.7843 -117.2498
32.7838 -117.2496
32.7840 -117.2490
32.7841 -117.2485
32.7840 -117.2481
32.7835 -117.2473
32.7819 -117.2469
32.7819 -117.2476
32.7824 -117.2480
32.7827 -117.2484
32.7829 -117.2490
32.7822 -117.2493
32.7815 -117.2492
32.7808 -117.2493
32.7797 -117.2494
32.7796 -117.2487
32.7796 -117.2481
32.7801 -117.2476
32.7804 -117.2472
32.7802 -117.2467
32.7794 -117.2461
32.7787 -117.2458
32.7784 -117.2465
32.7784 -117.2469
32.7785 -117.2474
32.7785 -117.2481
32.7784 -117.2490
32.7778 -117.2492
32.7775 -117.2492
32.7769 -117.2491
32.7758 -117.2489
32.7752 -117.2485
32.7745 -117.2479
32.7741 -117.2471
32.7740 -117.2463
32.7747 -117.2457
32.7755 -117.2458
32.7761 -117.2454
32.7762 -117.2449
32.7762 -117.2444
32.7759 -117.2439
32.7754 -117.2437
32.7748 -117.2438
32.7743 -117.2441
32.7733 -117.2443
32.7727 -117.2443
32.7719 -117.2436
32.7719 -117.2432
32.7718 -117.2425
32.7715 -117.2421
32.7709 -117.2418
32.7707 -117.2417
32.7702 -117.2420
32.7695 -117.2425
32.7691 -117.2430
32.7689 -117.2434
32.7689 -117.2438
32.7693 -117.2443
32.7697 -117.2448
32.7700 -117.2453
32.7702 -117.2457
32.7704 -117.2460
32.7709 -117.2468
32.7713 -117.2475
32.7715 -117.2484
32.7711 -117.2483
32.7703 -117.2481
32.7701 -117.2475
32.7698 -117.2470
32.7694 -117.2470
32.7693 -117.2471
32.7686 -117.2476
32.7679 -117.2478
32.7670 -117.2479
32.7657 -117.2478
32.7647 -117.2474
32.7638 -117.2470
32.7630 -117.2467
32.7621 -117.2463
32.7610 -117.2458
32.7603 -117.2457
32.7594 -117.2466
32.7590 -117.2475
32.7596 -117.2485
32.7602 -117.2494
32.7610 -117.2503
32.7619 -117.2510
32.7629 -117.2512
32.7641 -117.2511
32.7653 -117.2512
32.7665 -117.2515
32.7678 -117.2517
32.7692 -117.2517
32.7704 -117.2515
32.7716 -117.2515
32.7725 -117.2515
32.7736 -117.2521
32.7748 -117.2521
32.7757 -117.2521
32.7771 -117.2521
32.7787 -117.2522
32.7803 -117.2523
32.7812 -117.2523
32.7823 -117.2524
32.7833 -117.2526
32.7852 -117.2531
32.7864 -117.2538
32.7873 -117.2541
32.7891 -117.2542
32.7909 -117.2545
32.7920 -117.2546
32.7937 -117.2549
32.7957 -117.2556
32.7971 -117.2562
32.7992 -117.2568
32.8012 -117.2583
32.8029 -117.2589
32.8048 -117.2604
32.8063 -117.2615
32.8072 -117.2623
32.8076 -117.2634
32.8077 -117.2647
32.8082 -117.2662
32.8101 -117.2676
32.8117 -117.2690
32.8130 -117.2698
32.8142 -117.2710
32.8146 -117.2722
32.8153 -117.2728
32.8160 -117.2729
32.8168 -117.2724
32.8176 -117.2725
32.8184 -117.2731
32.8184 -117.2741
32.8190 -117.2754
32.8199 -117.2764
32.8205 -117.2774
32.8210 -117.2784
32.8223 -117.2792
32.8234 -117.2799
32.8242 -117.2795
32.8254 -117.2792
32.8264 -117.2790
32.8274 -117.2790
32.8285 -117.2794
32.8294 -117.2797
32.8305 -117.2799
32.8309 -117.2803
32.8317 -117.2809
32.8325 -117.2811
32.8343 -117.2809
32.8351 -117.2810
32.8363 -117.2809
32.8372 -117.2809
32.8385 -117.2809
32.8398 -117.2811
32.8413 -117.2818
32.8423 -117.2812
32.8434 -117.2807
32.8441 -117.2802
32.8446 -117.2796
32.8453 -117.2786
32.8464 -117.2782
32.8476 -117.2784
32.8484 -117.2783
32.8486 -117.2779
32.8488 -117.2770
32.8491 -117.2762
32.8496 -117.2755
32.8499 -117.2750
32.8507 -117.2743
32.8519 -117.2737
32.8517 -117.2730
32.8517 -117.2719
32.8514 -117.2705
32.8510 -117.2698
32.8502 -117.2690
32.8494 -117.2682
32.8492 -117.2671
32.8499 -117.2662
32.8496 -117.2654
32.8495 -117.2642
32.8499 -117.2636
32.8507 -117.2628
32.8515 -117.2626
32.8528 -117.2599
32.8540 -117.2588
32.8557 -117.2578
32.8571 -117.2573
32.8594 -117.2562
32.8615 -117.2551
32.8629 -117.2543
32.8638 -117.2539
32.8651 -117.2535
32.8657 -117.2534
32.8667 -117.2532
32.8680 -117.2529
32.8688 -117.2529
32.8695 -117.2529
32.8703 -117.2527
32.8713 -117.2527
32.8715 -117.2521
32.8722 -117.2517
32.8736 -117.2508
32.8747 -117.2506
32.8758 -117.2504
32.8779 -117.2504
32.8795 -117.2507
32.8811 -117.2510
32.8828 -117.2517
32.8849 -117.2522
32.8873 -117.2528
32.8898 -117.2532
32.8916 -117.2530
32.8934 -117.2535
32.8955 -117.2530
32.8974 -117.2532
32.8983 -117.2533
32.8998 -117.2535
32.9017 -117.2536
32.9024 -117.2539
32.9041 -117.2544
32.9053 -117.2548
32.9069 -117.2555
32.9085 -117.2562
